SubscriptionID,CustomerID,StartDate,RenewalDate,ContractType,DiscountPct,Status
S021639,C021639,2021-11-28,2022-05-27,Annual,0,Active
S021640,C021640,2024-09-07,2025-03-06,Annual,5,Active
S021641,C021641,2023-09-06,2023-11-05,Monthly,20,Expired
S021642,C021642,2022-01-15,2022-05-15,Monthly,20,Cancelled
S021643,C021643,2024-12-15,2025-02-13,Annual,0,Cancelled
S021644,C021644,2025-07-31,2025-12-28,Monthly,15,Active
S021645,C021645,2023-11-11,2024-04-09,Monthly,0,Expired
S021646,C021646,2023-06-15,2023-12-12,Annual,0,Active
S021647,C021647,2024-08-05,2025-07-31,Monthly,20,Expired
S021648,C021648,2022-08-27,2022-09-26,Monthly,20,Expired
S021649,C021649,2021-01-30,2021-03-01,Annual,0,Active
S021650,C021650,2025-04-03,2025-11-29,Annual,0,Expired
S021651,C021651,2022-06-19,2022-08-18,Annual,0,Expired
S021652,C021652,2024-08-10,2025-03-08,Monthly,5,Active
S021653,C021653,2024-02-10,2025-02-04,Monthly,20,Expired
S021654,C021654,2024-07-17,2024-10-15,Annual,15,Cancelled
S021655,C021655,2021-05-28,2021-08-26,Monthly,15,Cancelled
S021656,C021656,2023-02-25,2023-10-23,Monthly,0,Cancelled
S021657,C021657,2023-10-28,2024-03-26,Annual,20,Active
S021658,C021658,2021-05-17,2021-07-16,Monthly,0,Cancelled
S021659,C021659,2025-12-05,2026-08-02,Annual,20,Expired
S021660,C021660,2021-10-31,2022-06-28,Monthly,20,Active
S021661,C021661,2025-04-15,2025-09-12,Annual,20,Active
S021662,C021662,2025-07-28,2026-05-24,Annual,0,Expired
S021663,C021663,2025-02-15,2025-10-13,Annual,0,Active
S021664,C021664,2022-05-30,2022-08-28,Annual,20,Active
S021665,C021665,2025-05-15,2026-03-11,Annual,5,Expired
S021666,C021666,2024-09-21,2025-02-18,Monthly,10,Active
S021667,C021667,2025-06-26,2025-08-25,Annual,20,Active
S021668,C021668,2022-10-24,2023-10-19,Annual,15,Expired
S021669,C021669,2022-02-04,2022-12-31,Annual,10,Active
S021670,C021670,2025-07-03,2025-12-30,Annual,15,Expired
S021671,C021671,2023-11-07,2024-10-02,Monthly,5,Active
S021672,C021672,2021-10-18,2022-08-14,Annual,0,Cancelled
S021673,C021673,2022-10-01,2022-10-31,Annual,20,Active
S021674,C021674,2022-05-08,2022-06-07,Monthly,10,Cancelled
S021675,C021675,2022-05-10,2023-01-05,Annual,10,Expired
S021676,C021676,2023-11-09,2024-02-07,Annual,5,Active
S021677,C021677,2021-02-15,2022-02-10,Monthly,10,Expired
S021678,C021678,2023-03-02,2023-11-27,Monthly,15,Cancelled
S021679,C021679,2022-04-30,2023-04-25,Annual,10,Cancelled
S021680,C021680,2023-11-26,2024-06-23,Monthly,15,Cancelled
S021681,C021681,2022-04-10,2022-06-09,Monthly,10,Active
S021682,C021682,2024-12-30,2025-06-28,Monthly,10,Expired
S021683,C021683,2024-02-16,2024-06-15,Annual,10,Expired
S021684,C021684,2021-08-22,2021-10-21,Annual,20,Expired
S021685,C021685,2024-02-28,2024-11-24,Monthly,15,Expired
S021686,C021686,2025-08-18,2025-09-17,Monthly,5,Expired
S021687,C021687,2024-12-30,2025-03-30,Monthly,5,Active
S021688,C021688,2023-05-15,2023-11-11,Monthly,0,Cancelled
S021689,C021689,2025-06-08,2026-04-04,Annual,20,Active
S021690,C021690,2021-08-12,2022-01-09,Annual,20,Cancelled
S021691,C021691,2025-05-18,2026-03-14,Monthly,15,Cancelled
S021692,C021692,2021-12-19,2022-09-15,Annual,15,Cancelled
S021693,C021693,2025-02-16,2025-06-16,Annual,5,Expired
S021694,C021694,2024-02-25,2024-11-21,Annual,10,Active
S021695,C021695,2025-10-23,2026-03-22,Monthly,5,Cancelled
S021696,C021696,2022-04-17,2022-12-13,Annual,0,Cancelled
S021697,C021697,2024-12-26,2025-09-22,Annual,0,Active
S021698,C021698,2023-12-08,2024-01-07,Monthly,0,Cancelled
S021699,C021699,2022-08-31,2023-02-27,Annual,15,Cancelled
S021700,C021700,2021-05-12,2021-08-10,Monthly,10,Cancelled
S021701,C021701,2025-01-23,2025-08-21,Monthly,20,Expired
S021702,C021702,2021-11-08,2022-01-07,Annual,20,Active
S021703,C021703,2023-03-27,2023-10-23,Annual,15,Cancelled
S021704,C021704,2024-01-20,2024-03-20,Monthly,5,Active
S021705,C021705,2025-01-30,2025-10-27,Annual,10,Expired
S021706,C021706,2025-11-21,2025-12-21,Annual,0,Cancelled
S021707,C021707,2024-05-02,2024-08-30,Annual,15,Cancelled
S021708,C021708,2024-10-31,2025-05-29,Monthly,5,Cancelled
S021709,C021709,2024-05-10,2024-06-09,Annual,5,Active
S021710,C021710,2023-04-08,2024-02-02,Monthly,20,Expired
S021711,C021711,2022-04-05,2022-12-01,Monthly,5,Active
S021712,C021712,2024-08-14,2024-12-12,Annual,5,Active
S021713,C021713,2023-03-31,2023-11-26,Monthly,0,Cancelled
S021714,C021714,2021-12-13,2022-03-13,Monthly,0,Cancelled
S021715,C021715,2022-06-29,2022-07-29,Annual,15,Cancelled
S021716,C021716,2024-07-17,2024-10-15,Monthly,10,Active
S021717,C021717,2024-11-19,2025-05-18,Monthly,5,Cancelled
S021718,C021718,2023-03-31,2024-01-25,Annual,0,Cancelled
S021719,C021719,2025-05-25,2025-09-22,Monthly,15,Active
S021720,C021720,2022-10-31,2023-05-29,Annual,10,Expired
S021721,C021721,2023-08-30,2024-01-27,Monthly,0,Cancelled
S021722,C021722,2025-03-01,2025-11-26,Annual,10,Expired
S021723,C021723,2021-11-24,2022-07-22,Monthly,15,Cancelled
S021724,C021724,2024-12-16,2025-01-15,Annual,20,Expired
S021725,C021725,2024-08-03,2025-06-29,Annual,15,Expired
S021726,C021726,2022-01-03,2022-05-03,Monthly,10,Expired
S021727,C021727,2024-07-28,2025-07-23,Monthly,20,Expired
S021728,C021728,2024-01-04,2024-08-31,Monthly,5,Active
S021729,C021729,2022-06-10,2022-07-10,Annual,0,Expired
S021730,C021730,2023-09-19,2024-04-16,Monthly,10,Expired
S021731,C021731,2024-10-28,2025-05-26,Monthly,20,Expired
S021732,C021732,2024-01-14,2024-09-10,Annual,20,Cancelled
S021733,C021733,2022-07-04,2022-12-01,Monthly,10,Cancelled
S021734,C021734,2022-01-02,2022-07-01,Annual,10,Expired
S021735,C021735,2021-03-28,2021-12-23,Annual,15,Active
S021736,C021736,2024-11-17,2025-10-13,Monthly,5,Active
S021737,C021737,2022-12-26,2023-06-24,Monthly,15,Cancelled
S021738,C021738,2022-05-08,2022-10-05,Annual,15,Active
S021739,C021739,2023-01-12,2023-08-10,Annual,15,Active
S021740,C021740,2024-03-23,2024-11-18,Annual,5,Active
S021741,C021741,2023-08-18,2023-11-16,Monthly,15,Active
S021742,C021742,2024-01-08,2024-05-07,Monthly,10,Cancelled
S021743,C021743,2022-05-27,2023-03-23,Annual,5,Cancelled
S021744,C021744,2023-07-27,2024-07-21,Monthly,10,Cancelled
S021745,C021745,2021-12-22,2022-09-18,Monthly,20,Cancelled
S021746,C021746,2024-05-01,2024-08-29,Monthly,0,Active
S021747,C021747,2023-12-15,2024-10-10,Monthly,10,Expired
S021748,C021748,2025-10-10,2025-11-09,Annual,0,Active
S021749,C021749,2021-11-10,2022-02-08,Annual,0,Cancelled
S021750,C021750,2025-08-24,2025-12-22,Annual,10,Cancelled
S021751,C021751,2024-09-17,2025-05-15,Monthly,20,Cancelled
S021752,C021752,2024-06-18,2025-04-14,Annual,15,Expired
S021753,C021753,2024-11-11,2025-06-09,Annual,20,Cancelled
S021754,C021754,2023-12-07,2024-11-01,Monthly,10,Expired
S021755,C021755,2025-07-04,2026-06-29,Annual,10,Expired
S021756,C021756,2024-09-05,2025-06-02,Monthly,5,Active
S021757,C021757,2021-09-18,2022-07-15,Annual,15,Cancelled
S021758,C021758,2023-03-22,2023-06-20,Annual,15,Expired
S021759,C021759,2025-11-22,2026-02-20,Monthly,0,Cancelled
S021760,C021760,2021-01-10,2021-02-09,Annual,0,Cancelled
S021761,C021761,2022-04-28,2022-05-28,Monthly,10,Expired
S021762,C021762,2022-02-02,2022-07-02,Annual,15,Expired
S021763,C021763,2025-11-09,2026-04-08,Monthly,0,Active
S021764,C021764,2024-07-25,2025-07-20,Annual,0,Expired
S021765,C021765,2025-01-11,2025-10-08,Monthly,20,Expired
S021766,C021766,2023-11-20,2024-05-18,Annual,20,Active
S021767,C021767,2024-10-26,2025-03-25,Annual,15,Expired
S021768,C021768,2023-03-08,2024-02-01,Monthly,10,Active
S021769,C021769,2025-05-10,2025-11-06,Annual,10,Expired
S021770,C021770,2022-08-17,2022-10-16,Monthly,10,Active
S021771,C021771,2022-09-20,2023-04-18,Monthly,15,Active
S021772,C021772,2024-03-25,2025-02-18,Annual,0,Expired
S021773,C021773,2024-10-18,2025-09-13,Annual,15,Expired
S021774,C021774,2021-05-24,2022-05-19,Annual,15,Cancelled
S021775,C021775,2024-08-03,2025-06-29,Monthly,10,Expired
S021776,C021776,2021-07-31,2022-05-27,Annual,10,Expired
S021777,C021777,2024-01-23,2024-09-19,Annual,15,Active
S021778,C021778,2025-01-27,2025-06-26,Monthly,5,Cancelled
S021779,C021779,2021-10-21,2022-03-20,Annual,10,Cancelled
S021780,C021780,2021-12-17,2022-10-13,Monthly,10,Expired
S021781,C021781,2024-08-31,2024-11-29,Annual,15,Cancelled
S021782,C021782,2023-07-04,2024-06-28,Monthly,0,Cancelled
S021783,C021783,2021-07-22,2021-09-20,Monthly,15,Active
S021784,C021784,2022-05-24,2022-07-23,Monthly,10,Cancelled
S021785,C021785,2024-09-13,2025-08-09,Monthly,0,Active
S021786,C021786,2023-10-15,2024-08-10,Annual,0,Expired
S021787,C021787,2024-07-07,2025-02-02,Monthly,20,Cancelled
S021788,C021788,2025-07-15,2026-02-10,Monthly,5,Active
S021789,C021789,2024-05-11,2024-08-09,Monthly,0,Cancelled
S021790,C021790,2024-03-16,2024-11-11,Monthly,20,Cancelled
S021791,C021791,2024-01-24,2024-10-20,Annual,15,Active
S021792,C021792,2024-11-15,2025-09-11,Annual,0,Cancelled
S021793,C021793,2023-01-03,2023-06-02,Annual,0,Expired
S021794,C021794,2024-04-28,2025-01-23,Monthly,20,Expired
S021795,C021795,2024-06-03,2025-04-29,Monthly,15,Active
S021796,C021796,2021-03-11,2022-02-04,Monthly,5,Expired
S021797,C021797,2022-10-14,2023-07-11,Annual,0,Expired
S021798,C021798,2022-12-24,2023-06-22,Annual,15,Cancelled
S021799,C021799,2021-09-11,2022-09-06,Annual,0,Expired
S021800,C021800,2024-03-30,2024-09-26,Annual,15,Expired
S021801,C021801,2025-04-30,2025-08-28,Monthly,20,Expired
S021802,C021802,2025-10-25,2025-12-24,Annual,5,Active
S021803,C021803,2023-03-15,2024-01-09,Monthly,20,Expired
S021804,C021804,2021-04-08,2022-03-04,Annual,20,Active
S021805,C021805,2024-12-04,2025-01-03,Annual,20,Expired
S021806,C021806,2025-04-26,2025-12-22,Annual,15,Cancelled
S021807,C021807,2025-09-09,2026-05-07,Annual,5,Expired
S021808,C021808,2025-08-09,2026-06-05,Annual,0,Expired
S021809,C021809,2021-01-10,2021-10-07,Monthly,15,Active
S021810,C021810,2025-01-03,2025-08-01,Monthly,15,Cancelled
S021811,C021811,2023-05-24,2024-05-18,Annual,0,Cancelled
S021812,C021812,2024-08-29,2025-08-24,Monthly,0,Expired
S021813,C021813,2023-03-28,2023-07-26,Monthly,20,Cancelled
S021814,C021814,2024-06-19,2025-04-15,Annual,0,Active
S021815,C021815,2021-04-20,2021-09-17,Annual,5,Expired
S021816,C021816,2022-11-02,2023-10-28,Annual,5,Cancelled
S021817,C021817,2024-09-17,2025-03-16,Annual,20,Expired
S021818,C021818,2023-11-10,2024-06-07,Annual,5,Cancelled
S021819,C021819,2025-03-07,2026-01-01,Annual,20,Active
S021820,C021820,2025-11-07,2026-01-06,Monthly,10,Cancelled
S021821,C021821,2022-09-30,2023-08-26,Annual,15,Active
S021822,C021822,2022-02-11,2022-07-11,Monthly,20,Cancelled
S021823,C021823,2025-09-09,2026-03-08,Annual,15,Active
S021824,C021824,2021-07-17,2021-09-15,Annual,10,Expired
S021825,C021825,2025-02-17,2025-04-18,Monthly,20,Expired
S021826,C021826,2021-03-19,2021-08-16,Annual,0,Expired
S021827,C021827,2025-02-13,2025-10-11,Monthly,0,Active
S021828,C021828,2025-03-06,2025-04-05,Annual,20,Active
S021829,C021829,2022-09-20,2023-03-19,Monthly,15,Expired
S021830,C021830,2025-04-07,2026-01-02,Monthly,20,Active
S021831,C021831,2022-06-03,2023-05-29,Monthly,15,Cancelled
S021832,C021832,2021-06-29,2021-07-29,Monthly,10,Expired
S021833,C021833,2025-05-10,2026-05-05,Monthly,15,Expired
S021834,C021834,2024-09-22,2025-05-20,Monthly,5,Cancelled
S021835,C021835,2023-08-21,2024-02-17,Monthly,5,Cancelled
S021836,C021836,2023-08-18,2023-10-17,Monthly,5,Cancelled
S021837,C021837,2023-05-02,2024-02-26,Annual,0,Cancelled
S021838,C021838,2022-04-01,2022-09-28,Monthly,15,Expired
S021839,C021839,2022-10-06,2023-01-04,Monthly,5,Expired
S021840,C021840,2025-06-13,2026-01-09,Annual,20,Cancelled
S021841,C021841,2023-11-17,2024-07-14,Annual,5,Active
S021842,C021842,2022-04-30,2022-06-29,Monthly,20,Active
S021843,C021843,2023-10-01,2023-11-30,Monthly,20,Cancelled
S021844,C021844,2021-03-18,2021-06-16,Monthly,20,Cancelled
S021845,C021845,2022-10-23,2023-02-20,Monthly,10,Cancelled
S021846,C021846,2023-04-04,2023-12-30,Monthly,0,Expired
S021847,C021847,2021-11-27,2022-02-25,Annual,20,Cancelled
S021848,C021848,2024-02-16,2024-07-15,Monthly,10,Cancelled
S021849,C021849,2021-02-10,2021-06-10,Monthly,10,Active
S021850,C021850,2023-06-12,2023-08-11,Monthly,20,Expired
S021851,C021851,2024-11-10,2025-02-08,Monthly,5,Expired
S021852,C021852,2024-11-21,2025-02-19,Annual,0,Expired
S021853,C021853,2022-04-27,2022-05-27,Monthly,10,Cancelled
S021854,C021854,2021-03-28,2021-08-25,Annual,0,Active
S021855,C021855,2025-02-20,2026-01-16,Annual,0,Expired
S021856,C021856,2021-04-23,2021-09-20,Annual,10,Active
S021857,C021857,2024-08-02,2025-04-29,Monthly,20,Active
S021858,C021858,2023-11-05,2024-06-02,Monthly,15,Active
S021859,C021859,2022-03-31,2022-10-27,Monthly,5,Active
S021860,C021860,2023-10-14,2024-03-12,Monthly,0,Active
S021861,C021861,2025-04-19,2025-10-16,Annual,5,Cancelled
S021862,C021862,2023-01-01,2023-09-28,Monthly,5,Active
S021863,C021863,2024-10-20,2024-11-19,Monthly,20,Expired
S021864,C021864,2023-08-07,2024-03-04,Annual,15,Active
S021865,C021865,2025-05-30,2025-11-26,Monthly,0,Expired
S021866,C021866,2024-08-08,2025-03-06,Annual,20,Active
S021867,C021867,2021-05-12,2022-05-07,Annual,20,Expired
S021868,C021868,2024-03-08,2024-11-03,Annual,15,Expired
S021869,C021869,2025-09-08,2026-07-05,Monthly,5,Cancelled
S021870,C021870,2021-04-30,2022-03-26,Monthly,15,Expired
S021871,C021871,2021-01-05,2021-03-06,Annual,10,Cancelled
S021872,C021872,2023-04-19,2024-04-13,Monthly,5,Cancelled
S021873,C021873,2023-07-20,2023-09-18,Monthly,20,Active
S021874,C021874,2025-09-10,2026-01-08,Annual,5,Active
S021875,C021875,2023-05-22,2024-04-16,Annual,0,Cancelled
S021876,C021876,2021-11-01,2022-03-31,Monthly,15,Cancelled
S021877,C021877,2022-02-18,2023-01-14,Annual,0,Expired
S021878,C021878,2022-09-07,2023-07-04,Annual,5,Expired
S021879,C021879,2025-12-06,2026-02-04,Annual,0,Cancelled
S021880,C021880,2024-04-10,2024-05-10,Monthly,5,Cancelled
S021881,C021881,2022-02-22,2022-12-19,Monthly,20,Active
S021882,C021882,2023-03-03,2023-06-01,Annual,10,Active
S021883,C021883,2024-10-26,2025-10-21,Annual,15,Expired
S021884,C021884,2022-02-06,2022-11-03,Monthly,0,Expired
S021885,C021885,2021-07-09,2021-09-07,Monthly,0,Cancelled
S021886,C021886,2022-04-27,2022-05-27,Monthly,5,Cancelled
S021887,C021887,2025-12-06,2026-04-05,Monthly,15,Cancelled
S021888,C021888,2022-01-09,2022-10-06,Monthly,15,Cancelled
S021889,C021889,2024-06-16,2024-07-16,Monthly,10,Expired
S021890,C021890,2023-12-04,2024-05-02,Annual,5,Active
S021891,C021891,2024-04-16,2025-01-11,Annual,5,Expired
S021892,C021892,2024-05-17,2025-05-12,Monthly,5,Expired
S021893,C021893,2024-06-28,2024-08-27,Annual,5,Expired
S021894,C021894,2022-02-24,2022-08-23,Monthly,20,Expired
S021895,C021895,2022-05-15,2022-07-14,Monthly,20,Expired
S021896,C021896,2023-03-05,2023-11-30,Annual,5,Cancelled
S021897,C021897,2023-11-08,2024-10-03,Monthly,5,Active
S021898,C021898,2023-11-13,2023-12-13,Annual,20,Active
S021899,C021899,2022-04-14,2022-09-11,Monthly,10,Active
S021900,C021900,2022-03-18,2022-11-13,Monthly,10,Active
S021901,C021901,2023-06-15,2023-09-13,Annual,20,Expired
S021902,C021902,2021-12-16,2022-12-11,Annual,5,Expired
S021903,C021903,2025-01-03,2025-11-29,Monthly,15,Active
S021904,C021904,2022-07-17,2023-02-12,Annual,0,Expired
S021905,C021905,2024-08-14,2025-01-11,Monthly,20,Expired
S021906,C021906,2021-12-23,2022-02-21,Annual,15,Active
S021907,C021907,2023-06-05,2023-07-05,Annual,5,Expired
S021908,C021908,2022-04-18,2023-03-14,Annual,15,Expired
S021909,C021909,2024-10-01,2025-09-26,Annual,5,Expired
S021910,C021910,2025-11-18,2026-07-16,Monthly,5,Cancelled
S021911,C021911,2021-08-08,2022-07-04,Annual,10,Cancelled
S021912,C021912,2025-05-23,2025-06-22,Monthly,0,Expired
S021913,C021913,2021-09-18,2022-05-16,Annual,0,Cancelled
S021914,C021914,2024-01-25,2024-10-21,Annual,20,Expired
S021915,C021915,2024-08-03,2024-09-02,Annual,15,Active
S021916,C021916,2023-11-21,2024-11-15,Annual,20,Expired
S021917,C021917,2023-07-13,2024-04-08,Monthly,20,Active
S021918,C021918,2021-03-11,2021-06-09,Annual,0,Active
S021919,C021919,2023-11-28,2024-07-25,Monthly,5,Expired
S021920,C021920,2025-05-15,2026-02-09,Annual,10,Active
S021921,C021921,2023-04-17,2023-09-14,Monthly,10,Expired
S021922,C021922,2021-02-04,2021-12-31,Monthly,0,Expired
S021923,C021923,2024-08-23,2025-03-21,Annual,10,Active
S021924,C021924,2024-03-31,2024-06-29,Annual,20,Active
S021925,C021925,2023-09-24,2024-06-20,Monthly,10,Cancelled
S021926,C021926,2023-06-06,2023-10-04,Monthly,20,Cancelled
S021927,C021927,2024-03-20,2024-09-16,Monthly,0,Expired
S021928,C021928,2024-08-14,2025-05-11,Monthly,15,Cancelled
S021929,C021929,2025-07-25,2026-06-20,Monthly,5,Active
S021930,C021930,2025-03-24,2025-04-23,Annual,10,Active
S021931,C021931,2025-01-13,2025-12-09,Monthly,5,Expired
S021932,C021932,2025-02-21,2026-01-17,Annual,0,Active
S021933,C021933,2021-08-09,2022-05-06,Annual,5,Cancelled
S021934,C021934,2024-04-26,2024-11-22,Annual,10,Active
S021935,C021935,2024-09-06,2024-12-05,Annual,10,Cancelled
S021936,C021936,2025-08-08,2026-02-04,Annual,20,Expired
S021937,C021937,2024-03-11,2025-02-04,Monthly,15,Expired
S021938,C021938,2022-05-23,2023-02-17,Annual,15,Active
S021939,C021939,2023-11-09,2024-11-03,Monthly,15,Cancelled
S021940,C021940,2021-06-13,2022-05-09,Monthly,0,Active
S021941,C021941,2024-02-17,2024-11-13,Annual,15,Active
S021942,C021942,2022-10-26,2023-09-21,Annual,20,Active
S021943,C021943,2021-12-27,2022-08-24,Annual,0,Active
S021944,C021944,2023-02-23,2024-01-19,Annual,0,Active
S021945,C021945,2024-06-15,2024-08-14,Annual,10,Expired
S021946,C021946,2022-09-13,2023-03-12,Monthly,20,Active
S021947,C021947,2025-11-26,2026-04-25,Annual,15,Active
S021948,C021948,2021-03-13,2022-01-07,Annual,5,Expired
S021949,C021949,2023-10-23,2024-08-18,Monthly,10,Cancelled
S021950,C021950,2025-02-24,2025-09-22,Monthly,10,Expired
S021951,C021951,2021-08-18,2022-07-14,Annual,20,Active
S021952,C021952,2024-11-30,2025-02-28,Annual,5,Cancelled
S021953,C021953,2021-09-12,2022-09-07,Monthly,0,Expired
S021954,C021954,2024-10-17,2025-05-15,Monthly,0,Cancelled
S021955,C021955,2021-03-29,2021-10-25,Annual,5,Active
S021956,C021956,2023-02-28,2023-12-25,Monthly,5,Expired
S021957,C021957,2023-02-15,2023-08-14,Annual,10,Active
S021958,C021958,2022-12-22,2023-02-20,Annual,0,Expired
S021959,C021959,2023-10-04,2024-02-01,Annual,15,Cancelled
S021960,C021960,2023-11-18,2024-06-15,Monthly,0,Expired
S021961,C021961,2025-02-07,2025-11-04,Monthly,5,Active
S021962,C021962,2024-08-31,2025-07-27,Annual,10,Cancelled
S021963,C021963,2021-12-31,2022-04-30,Annual,5,Cancelled
S021964,C021964,2025-09-30,2026-05-28,Annual,5,Cancelled
S021965,C021965,2022-08-28,2022-09-27,Monthly,0,Active
S021966,C021966,2023-11-11,2024-07-08,Monthly,10,Active
S021967,C021967,2023-01-22,2023-04-22,Monthly,20,Active
S021968,C021968,2024-04-03,2025-01-28,Annual,5,Expired
S021969,C021969,2021-12-23,2022-11-18,Monthly,15,Expired
S021970,C021970,2023-02-09,2023-06-09,Annual,10,Active
S021971,C021971,2022-10-05,2023-05-03,Annual,15,Expired
S021972,C021972,2024-11-06,2025-11-01,Annual,10,Expired
S021973,C021973,2025-09-27,2025-11-26,Annual,5,Cancelled
S021974,C021974,2024-06-04,2024-12-01,Annual,20,Cancelled
S021975,C021975,2022-02-15,2022-04-16,Annual,20,Expired
S021976,C021976,2023-05-11,2023-12-07,Monthly,10,Active
S021977,C021977,2021-04-13,2021-11-09,Monthly,15,Cancelled
S021978,C021978,2022-01-01,2022-10-28,Annual,20,Expired
S021979,C021979,2025-04-03,2025-12-29,Monthly,10,Expired
S021980,C021980,2023-10-27,2024-09-21,Annual,15,Cancelled
S021981,C021981,2021-07-11,2022-05-07,Annual,5,Active
S021982,C021982,2022-11-07,2023-05-06,Monthly,10,Expired
S021983,C021983,2022-04-12,2022-12-08,Monthly,5,Expired
S021984,C021984,2022-02-09,2022-03-11,Annual,20,Active
S021985,C021985,2022-01-29,2022-07-28,Annual,15,Expired
S021986,C021986,2022-07-31,2022-12-28,Annual,15,Active
S021987,C021987,2025-03-27,2026-01-21,Annual,20,Cancelled
S021988,C021988,2024-04-17,2025-01-12,Annual,15,Active
S021989,C021989,2021-06-18,2021-07-18,Annual,0,Active
S021990,C021990,2025-04-16,2026-03-12,Annual,15,Active
S021991,C021991,2021-06-23,2022-01-19,Annual,0,Cancelled
S021992,C021992,2025-03-28,2025-06-26,Annual,15,Expired
S021993,C021993,2023-03-28,2023-06-26,Monthly,20,Cancelled
S021994,C021994,2024-07-15,2025-05-11,Monthly,10,Cancelled
S021995,C021995,2021-06-09,2022-03-06,Monthly,10,Expired
S021996,C021996,2024-08-08,2025-02-04,Monthly,5,Expired
S021997,C021997,2025-04-07,2025-06-06,Annual,5,Cancelled
S021998,C021998,2021-08-02,2022-02-28,Annual,10,Active
S021999,C021999,2021-06-10,2022-02-05,Annual,0,Cancelled
S022000,C022000,2021-01-12,2021-03-13,Monthly,0,Active
S022001,C022001,2025-08-18,2025-10-17,Annual,0,Active
S022002,C022002,2021-04-18,2022-01-13,Annual,20,Cancelled
S022003,C022003,2024-12-04,2025-07-02,Annual,15,Cancelled
S022004,C022004,2022-05-22,2023-02-16,Annual,0,Expired
S022005,C022005,2022-01-20,2022-11-16,Annual,0,Active
S022006,C022006,2023-11-12,2024-06-09,Monthly,0,Expired
S022007,C022007,2025-02-04,2025-07-04,Monthly,20,Cancelled
S022008,C022008,2021-09-24,2021-12-23,Monthly,0,Active
S022009,C022009,2025-09-10,2026-04-08,Monthly,10,Active
S022010,C022010,2022-06-04,2022-07-04,Monthly,20,Cancelled
S022011,C022011,2021-12-13,2022-08-10,Monthly,10,Expired
